timestamp,flow_rate_m3hr
2026-01-01 14:44:28,0.0
2026-01-01 14:47:28,0.0
2026-01-01 14:50:28,0.0
2026-01-01 14:53:28,0.0
2026-01-01 14:56:28,0.0
2026-01-01 14:59:28,0.0
2026-01-01 15:02:29,0.0
2026-01-01 15:05:28,0.0
2026-01-01 15:08:28,0.0
2026-01-01 15:11:28,0.0
2026-01-01 15:14:28,0.0
2026-01-01 15:17:28,0.0
2026-01-01 15:20:28,0.0
2026-01-01 15:23:28,0.0
2026-01-01 15:26:28,0.0
2026-01-01 15:29:29,0.0
2026-01-01 15:32:28,0.0
2026-01-01 15:35:28,0.0
2026-01-01 15:38:28,0.0
2026-01-01 15:41:28,0.0
2026-01-01 15:44:28,0.0
2026-01-01 15:47:28,0.0
2026-01-01 15:50:28,0.0
2026-01-01 15:53:28,0.0
2026-01-01 15:56:29,0.0
2026-01-01 15:59:28,0.0
2026-01-01 16:02:28,0.0
2026-01-01 16:05:28,0.0
2026-01-01 16:08:28,0.0
2026-01-01 16:11:28,0.0
2026-01-01 16:14:28,0.0
2026-01-01 16:17:28,0.0
2026-01-01 16:20:28,0.0
2026-01-01 16:23:29,0.0
2026-01-01 16:26:28,0.0
2026-01-01 16:29:28,0.0
2026-01-01 16:32:28,0.0
2026-01-01 16:35:28,0.0
2026-01-01 16:38:28,0.0
2026-01-01 16:41:28,0.0
2026-01-01 16:44:29,0.0
2026-01-01 16:47:28,0.0
2026-01-01 16:50:29,0.0
2026-01-01 16:53:29,0.0
2026-01-01 16:56:29,0.0
2026-01-01 16:59:29,0.0
2026-01-01 17:02:29,0.0
2026-01-01 17:05:29,0.0
2026-01-01 17:08:29,0.0
2026-01-01 17:11:29,0.0
2026-01-01 17:14:29,0.0
2026-01-01 17:17:29,0.0
2026-01-01 17:20:29,0.0
2026-01-01 17:23:29,0.0
2026-01-01 17:26:29,0.0
2026-01-01 17:29:29,0.0
2026-01-01 17:32:29,0.0
2026-01-01 17:35:29,0.0
2026-01-01 17:38:29,0.0
2026-01-01 17:41:29,0.0
2026-01-01 17:44:29,0.0
2026-01-01 17:47:29,0.0
2026-01-01 17:50:29,0.0
2026-01-01 17:53:29,0.0
2026-01-01 17:56:29,0.0
2026-01-01 17:59:29,0.0
2026-01-01 18:02:29,0.0
2026-01-01 18:05:29,0.0
2026-01-01 18:08:29,0.0
2026-01-01 18:11:29,0.0
2026-01-01 18:14:29,0.0
2026-01-01 18:17:29,0.0
2026-01-01 18:20:29,0.0
2026-01-01 18:23:29,0.0
2026-01-01 18:26:29,0.0
2026-01-01 18:29:29,0.0
2026-01-01 18:32:29,0.0
2026-01-01 18:35:29,0.0
2026-01-01 18:38:29,0.0
2026-01-01 18:41:29,0.0
2026-01-01 18:44:29,0.0
2026-01-01 18:47:29,0.0
2026-01-01 18:50:29,0.0
2026-01-01 18:53:29,0.0
2026-01-01 18:56:29,0.0
2026-01-01 18:59:29,0.0
2026-01-01 19:02:29,0.0
2026-01-01 19:05:29,0.0
2026-01-01 19:08:29,0.0
2026-01-01 19:11:29,0.0
2026-01-01 19:14:29,0.0
2026-01-01 19:17:29,0.0
2026-01-01 19:20:29,0.0
2026-01-01 19:23:29,0.0
2026-01-01 19:26:29,0.0
2026-01-01 19:29:29,0.0
2026-01-01 19:32:29,0.0
2026-01-01 19:35:29,0.0
2026-01-01 19:38:29,0.0
2026-01-01 19:41:29,0.0
2026-01-01 19:44:29,0.0
2026-01-01 19:47:29,0.0
2026-01-01 19:50:29,0.0
2026-01-01 19:53:29,0.0
2026-01-01 19:56:29,0.0
2026-01-01 19:59:29,0.0
2026-01-01 20:02:29,0.0
2026-01-01 20:05:29,0.0
2026-01-01 20:08:29,0.0
2026-01-01 20:11:29,0.0
2026-01-01 20:14:29,0.0
2026-01-01 20:17:29,0.0
2026-01-01 20:20:29,0.0
2026-01-01 20:23:29,0.0
2026-01-01 20:26:29,0.0
2026-01-01 20:29:29,0.0
2026-01-01 20:32:29,0.0
2026-01-01 20:35:29,0.0
2026-01-01 20:38:29,0.0
2026-01-01 20:41:29,0.0
2026-01-01 20:44:29,0.0
2026-01-01 20:47:29,0.0
2026-01-01 20:50:29,0.0
2026-01-01 20:53:29,0.0
2026-01-01 20:56:29,0.0
2026-01-01 20:59:29,0.0
2026-01-01 21:02:29,0.0
2026-01-01 21:05:29,0.0
2026-01-01 21:08:29,0.0
2026-01-01 21:11:29,0.0
2026-01-01 21:14:29,0.0
2026-01-01 21:17:29,0.0
2026-01-01 21:20:29,0.0
2026-01-01 21:23:29,0.0
2026-01-01 21:26:29,0.0
2026-01-01 21:29:29,0.0
2026-01-01 21:32:29,0.0
2026-01-01 21:35:29,0.0
2026-01-01 21:38:29,0.0
2026-01-01 21:41:29,0.0
2026-01-01 21:44:29,0.0
2026-01-01 21:47:29,0.0
2026-01-01 21:50:29,0.0
2026-01-01 21:53:29,0.0
2026-01-01 21:56:29,0.0
2026-01-01 21:59:29,0.0
2026-01-01 22:02:29,0.0
2026-01-01 22:05:29,0.0
2026-01-01 22:08:29,0.0
2026-01-01 22:11:29,0.0
2026-01-01 22:14:29,0.0
2026-01-01 22:17:29,0.0
2026-01-01 22:20:29,0.0
2026-01-01 22:23:29,0.0
2026-01-01 22:26:29,0.0
2026-01-01 22:29:29,0.0
2026-01-01 22:32:29,0.0
2026-01-01 22:35:29,0.0
2026-01-01 22:38:29,0.0
2026-01-01 22:41:29,0.0
2026-01-01 22:44:29,0.0
2026-01-01 22:47:29,0.0
2026-01-01 22:50:29,0.0
2026-01-01 22:53:29,0.0
2026-01-01 22:56:29,0.0
2026-01-01 22:59:29,0.0
2026-01-01 23:02:29,0.0
2026-01-01 23:05:29,0.0
2026-01-01 23:08:29,0.0
2026-01-01 23:11:29,0.0
2026-01-01 23:14:29,0.0
2026-01-01 23:17:29,0.0
2026-01-01 23:20:29,0.0
2026-01-01 23:23:29,0.0
2026-01-01 23:26:29,0.0
2026-01-01 23:29:29,0.0
2026-01-01 23:32:29,0.0
2026-01-01 23:35:29,0.0
2026-01-01 23:38:29,0.0
2026-01-01 23:41:29,0.0
2026-01-01 23:44:29,0.0
2026-01-01 23:47:29,0.0
2026-01-01 23:50:29,0.0
2026-01-01 23:53:29,0.0
2026-01-01 23:56:29,0.0
2026-01-01 23:59:29,0.0
2026-01-02 00:02:29,0.0
2026-01-02 00:43:13,0.0
2026-01-02 00:46:14,0.0
2026-01-02 00:49:14,0.0
2026-01-02 00:52:14,0.0
2026-01-02 00:55:14,0.0
2026-01-02 00:58:14,0.0
2026-01-02 01:01:14,0.0
2026-01-02 01:04:14,0.0
2026-01-02 01:07:14,0.0
2026-01-02 01:10:14,0.0
2026-01-02 01:13:14,0.0
2026-01-02 01:16:14,0.0
2026-01-02 01:19:14,0.0
2026-01-02 01:22:14,0.0
2026-01-02 01:25:14,0.0
2026-01-02 01:28:14,0.0
2026-01-02 01:31:14,0.0
2026-01-02 01:34:14,0.0
2026-01-02 01:37:14,0.0
2026-01-02 01:40:14,0.0
2026-01-02 01:43:14,0.0
2026-01-02 01:46:14,0.0
2026-01-02 01:49:14,0.0
2026-01-02 01:52:14,0.0
2026-01-02 01:55:14,0.0
2026-01-02 01:58:14,0.0
2026-01-02 02:01:14,0.0
2026-01-02 02:04:14,0.0
2026-01-02 02:07:14,0.0
2026-01-02 02:10:14,0.0
2026-01-02 02:13:14,0.0
2026-01-02 02:20:28,0.0
2026-01-02 02:23:28,0.0
2026-01-02 02:26:28,0.0
2026-01-02 02:29:28,0.0
2026-01-02 02:32:28,0.0
2026-01-02 02:35:28,0.0
2026-01-02 02:38:28,0.0
2026-01-02 02:41:28,0.0
2026-01-02 02:44:28,0.0
2026-01-02 02:47:28,0.0
2026-01-02 02:50:28,0.0
2026-01-02 02:53:28,0.0
2026-01-02 02:56:28,0.0
2026-01-02 02:59:28,0.0
2026-01-02 03:02:28,0.0
2026-01-02 03:05:28,0.0
2026-01-02 03:08:28,0.0
2026-01-02 03:11:28,0.0
2026-01-02 03:14:28,0.0
2026-01-02 03:17:28,0.0
2026-01-02 03:20:28,0.0
2026-01-02 03:23:28,0.0
2026-01-02 03:26:28,0.0
2026-01-02 03:29:28,0.0
2026-01-02 03:32:28,0.0
2026-01-02 03:35:28,0.0
2026-01-02 03:38:28,0.0
2026-01-02 03:41:28,0.0
2026-01-02 03:44:28,0.0
2026-01-02 03:47:28,0.0
2026-01-02 03:50:28,0.0
2026-01-02 03:53:28,0.0
2026-01-02 03:56:28,0.0
2026-01-02 03:59:28,0.0
2026-01-02 04:02:28,0.0
2026-01-02 04:05:28,0.0
2026-01-02 04:08:28,0.0
2026-01-02 04:11:28,0.0
2026-01-02 04:14:28,0.0
2026-01-02 04:17:28,0.0
2026-01-02 04:20:28,0.0
2026-01-02 04:23:28,0.0
2026-01-02 04:26:28,0.0
2026-01-02 04:29:28,0.0
2026-01-02 04:32:28,0.0
2026-01-02 04:35:28,0.0
2026-01-02 04:38:28,0.0
2026-01-02 04:41:28,0.0
2026-01-02 04:44:28,0.0
2026-01-02 04:47:28,0.0
2026-01-02 04:50:28,0.0
2026-01-02 04:53:28,0.0
2026-01-02 04:56:28,0.0
2026-01-02 04:59:28,0.0
2026-01-02 05:02:28,0.0
2026-01-02 05:05:28,0.0
2026-01-02 05:08:28,0.0
2026-01-02 05:11:28,0.0
2026-01-02 05:14:28,0.0
2026-01-02 05:17:28,0.0
2026-01-02 05:20:28,0.0
2026-01-02 05:23:28,0.0
2026-01-02 05:26:28,0.0
2026-01-02 05:29:28,0.0
2026-01-02 05:32:28,0.0
2026-01-02 05:35:28,0.0
2026-01-02 05:38:28,0.0
2026-01-02 05:41:28,0.0
2026-01-02 05:44:28,0.0
2026-01-02 05:47:28,0.0
2026-01-02 05:50:28,0.0
2026-01-02 05:53:28,0.0
2026-01-02 05:56:28,0.0
2026-01-02 05:59:28,0.0
2026-01-02 06:02:28,0.0
2026-01-02 06:05:28,0.0
2026-01-02 06:08:28,0.0
2026-01-02 06:11:28,0.0
2026-01-02 06:14:28,0.0
2026-01-02 06:17:28,0.0
2026-01-02 06:20:28,0.0
2026-01-02 06:23:28,0.0
2026-01-02 06:26:28,0.0
2026-01-02 06:29:28,0.0
2026-01-02 06:32:28,0.0
2026-01-02 06:35:28,0.0
2026-01-02 06:38:28,0.0
2026-01-02 06:41:28,0.0
2026-01-02 06:44:28,0.0
2026-01-02 06:47:28,0.0
2026-01-02 06:50:29,0.0
2026-01-02 06:53:28,0.0
2026-01-02 06:56:28,0.0
2026-01-02 06:59:28,0.0
2026-01-02 07:02:27,0.0
2026-01-02 07:05:28,0.0
2026-01-02 07:08:28,0.0
2026-01-02 07:11:28,0.0
2026-01-02 07:14:28,0.0
2026-01-02 07:17:27,0.0
2026-01-02 07:20:27,0.0
2026-01-02 07:23:27,0.0
2026-01-02 07:26:28,0.0
2026-01-02 07:29:28,0.0
2026-01-02 07:32:27,0.0
2026-01-02 07:35:28,0.0
2026-01-02 07:38:27,0.0
2026-01-02 07:41:27,0.0
2026-01-02 07:44:28,0.0
2026-01-02 07:47:28,0.0
2026-01-02 07:50:28,0.0
2026-01-02 07:53:28,0.0
2026-01-02 07:56:28,0.0
2026-01-02 07:59:28,0.0
2026-01-02 08:02:28,0.0
2026-01-02 08:05:28,0.0
2026-01-02 08:08:28,0.0
2026-01-02 08:11:28,0.0
2026-01-02 08:14:28,0.0
2026-01-02 08:17:28,0.0
2026-01-02 08:20:28,0.0
2026-01-02 08:23:28,36.642974987626076
2026-01-02 08:26:28,53.9165485650301
2026-01-02 08:29:28,54.65949699282646
2026-01-02 08:32:28,53.035080805420876
2026-01-02 08:35:28,54.05506454408169
2026-01-02 08:38:27,54.53042909502983
2026-01-02 08:41:28,54.3352447450161
2026-01-02 08:44:28,53.69303673505783
2026-01-02 08:47:27,54.306913912296295
2026-01-02 08:50:27,54.34468612074852
2026-01-02 08:53:28,55.34578040242195
2026-01-02 08:56:27,54.439130052924156
2026-01-02 08:59:27,55.21670915186405
2026-01-02 09:02:27,54.78541664779186
2026-01-02 09:05:28,53.88821437954903
2026-01-02 09:08:28,54.259686917066574
2026-01-02 09:11:28,6.551970262080431
2026-01-02 09:14:28,5.080223735421896
2026-01-02 09:17:28,27.623698487877846
2026-01-02 09:20:27,24.5448661968112
2026-01-02 09:23:28,30.15161342918873
2026-01-02 09:26:28,22.6780503988266
2026-01-02 09:29:27,23.64451065659523
2026-01-02 09:32:27,23.691734299063683
2026-01-02 09:35:27,24.308758042752743
2026-01-02 09:38:28,24.211169220507145
2026-01-02 09:41:27,24.749491922557354
2026-01-02 09:44:27,24.50394071638584
2026-01-02 09:47:27,25.04541166126728
2026-01-02 09:50:27,25.080042332410812
2026-01-02 09:53:27,25.838730297982693
2026-01-02 09:56:28,25.013930909335613
2026-01-02 09:59:28,25.561700016260147
2026-01-02 10:02:28,25.73799155652523
2026-01-02 10:05:28,25.143003836274147
2026-01-02 10:08:28,25.06430111825466
2026-01-02 10:11:27,24.39060900360346
2026-01-02 10:14:28,24.179686792194843
2026-01-02 10:17:27,24.34653528034687
2026-01-02 10:20:27,24.62671548128128
2026-01-02 10:23:28,24.71801284700632
2026-01-02 10:26:27,24.472459964454174
2026-01-02 10:29:27,10.93882117420435
2026-01-02 10:32:28,3.9783923886716366
2026-01-02 10:35:28,3.5250676330178976
2026-01-02 10:38:28,3.1063714530318975
2026-01-02 10:41:28,0.0
2026-01-02 10:44:28,0.0
2026-01-02 10:47:28,0.0
2026-01-02 10:50:28,0.0
2026-01-02 10:53:28,0.0
2026-01-02 10:56:28,0.0
2026-01-02 10:59:28,0.0
2026-01-02 11:02:28,0.0
2026-01-02 11:05:28,0.0
2026-01-02 11:08:28,0.0
2026-01-02 11:11:28,0.0
2026-01-02 11:14:28,0.0
2026-01-02 11:17:28,0.0
2026-01-02 11:20:28,0.0
2026-01-02 11:23:28,0.0
2026-01-02 11:26:28,0.0
2026-01-02 11:29:28,0.0
2026-01-02 11:32:28,0.0
2026-01-02 11:35:28,0.0
2026-01-02 11:38:28,0.0
2026-01-02 11:41:28,0.0
2026-01-02 11:44:28,0.0
2026-01-02 11:47:28,0.0
2026-01-02 11:50:28,0.0
2026-01-02 11:53:28,0.0
2026-01-02 11:56:28,0.0
2026-01-02 11:59:28,0.0
2026-01-02 12:02:28,0.0
2026-01-02 12:05:28,0.0
2026-01-02 12:08:28,0.0
2026-01-02 12:11:28,0.0
2026-01-02 12:14:28,0.0
2026-01-02 12:17:28,0.0
2026-01-02 12:20:28,0.0
2026-01-02 12:23:28,0.0
2026-01-02 12:26:28,0.0
2026-01-02 12:29:28,0.0
2026-01-02 12:32:28,0.0
2026-01-02 12:35:28,0.0
2026-01-02 12:38:28,0.0
2026-01-02 12:41:28,0.0
2026-01-02 12:44:28,0.0
2026-01-02 12:47:28,0.0
2026-01-02 12:50:28,0.0
2026-01-02 12:53:28,0.0
2026-01-02 12:56:28,0.0
2026-01-02 12:59:28,0.0
2026-01-02 13:02:28,0.0
2026-01-02 13:05:28,0.0
2026-01-02 13:08:28,0.0
2026-01-02 13:11:28,0.0
2026-01-02 13:14:28,0.0
2026-01-02 13:17:28,0.0
2026-01-02 13:20:28,0.0
2026-01-02 13:23:28,0.0
2026-01-02 13:26:28,0.0
2026-01-02 13:29:28,0.0
2026-01-02 13:32:28,0.0
2026-01-02 13:35:28,0.0
2026-01-02 13:38:28,0.0
2026-01-02 13:41:28,0.0
2026-01-02 13:44:28,0.0
2026-01-02 13:47:28,0.0
2026-01-02 13:50:28,0.0
2026-01-02 13:53:28,0.0
2026-01-02 13:56:28,0.0
2026-01-02 13:59:28,0.0
2026-01-02 14:02:28,0.0
2026-01-02 14:05:28,0.0
2026-01-02 14:08:28,0.0
2026-01-02 14:11:28,0.0
2026-01-02 14:14:28,0.0
2026-01-02 14:17:28,0.0
2026-01-02 14:20:28,0.0
2026-01-02 14:23:28,0.0
2026-01-02 14:26:28,0.0
2026-01-02 14:29:28,0.0
